absa_seat,absa_food,absa_staff,absa_ground_service,absa_entertainment,Verified,Type Of Traveller,Seat Type,review_length,Recommended
-0.138,-0.2254,-0.2697,-0.678,-0.1763,True,Solo Leisure,Economy Class,157,0
0.7023,0.5672,0.2324,0.484,0.5779,True,Solo Leisure,Business Class,1686,0
0.9902,0.9795,0.9804,0.9257,0.9728,False,Business,Economy Class,523,1
0.9868,0.9931,0.9921,0.9778,0.9901,True,Business,Business Class,331,1
-0.8803,-0.9234,-0.9421,-0.9182,-0.9109,True,Business,Economy Class,1073,0
0.9237,0.5679,0.1627,0.3126,0.7191,True,Solo Leisure,Business Class,790,1
0.9257,0.9605,0.9659,0.8866,0.9556,True,Business,Premium Economy,676,1
-0.9572,-0.9687,-0.9892,-0.9577,-0.9603,True,Family Leisure,Economy Class,492,0
0.9888,0.9861,0.9898,0.9679,0.9856,False,Solo Leisure,Premium Economy,647,1
-0.9493,-0.9652,-0.9668,-0.9467,-0.9558,True,Business,Economy Class,462,0
-0.4581,-0.9216,-0.9637,-0.9625,-0.8485,False,Couple Leisure,Economy Class,276,0
-0.2899,-0.7157,-0.8273,-0.7651,-0.6858,True,Business,Economy Class,411,0
-0.9318,-0.9638,-0.9705,-0.966,-0.9555,True,Family Leisure,Economy Class,1049,0
-0.7222,-0.796,-0.9215,-0.7965,-0.7845,True,Couple Leisure,Economy Class,411,0
-0.835,-0.9037,-0.9305,-0.9138,-0.8891,True,Solo Leisure,Economy Class,935,0
-0.9049,-0.9162,-0.9221,-0.922,-0.9079,False,Couple Leisure,Economy Class,2959,0
0.9825,0.9877,0.9815,0.7978,0.9477,True,Solo Leisure,Business Class,666,1
-0.9522,-0.9824,-0.9862,-0.9869,-0.9763,True,Solo Leisure,Economy Class,194,0
0.9495,0.9814,0.9757,0.8516,0.9712,True,Solo Leisure,Premium Economy,699,1
-0.3624,-0.6275,-0.616,-0.7797,-0.5465,True,Business,Economy Class,966,0
-0.8772,-0.9365,-0.9552,-0.9441,-0.9341,True,Solo Leisure,Economy Class,758,0
0.994,0.993,0.9942,0.9838,0.9931,True,Family Leisure,Economy Class,515,1
-0.1249,-0.4941,-0.7809,-0.5385,-0.4341,True,Couple Leisure,Economy Class,869,0
-0.7059,-0.8485,-0.8869,-0.8643,-0.821,True,Solo Leisure,Economy Class,1094,0
-0.3958,-0.6863,-0.7562,-0.8093,-0.6614,False,Business,Business Class,606,0
0.9925,0.9873,0.9915,0.9113,0.9688,True,Solo Leisure,Economy Class,329,1
-0.899,-0.9492,-0.9815,-0.9495,-0.9233,True,Solo Leisure,Economy Class,537,0
0.8928,0.0941,0.9309,0.7262,0.9143,True,Solo Leisure,Business Class,182,0
-0.9121,-0.812,-0.9583,-0.771,-0.6358,True,Solo Leisure,Economy Class,184,0
0.9858,0.9848,0.987,0.9812,0.9846,True,Solo Leisure,Economy Class,341,1
0.9894,0.985,0.9928,0.9705,0.985,True,Solo Leisure,Economy Class,1222,1
0.9889,0.9772,0.9784,0.9504,0.9776,True,Solo Leisure,Economy Class,699,1
0.9759,0.9746,0.9805,0.9409,0.97,True,Family Leisure,Economy Class,443,1
-0.9253,-0.9702,-0.9871,-0.959,-0.9269,True,Family Leisure,Economy Class,495,0
0.9544,-0.1173,0.972,0.8891,0.0067,True,Solo Leisure,Economy Class,696,1
-0.8526,-0.8515,-0.8937,-0.806,-0.7967,True,Solo Leisure,Economy Class,797,0
-0.9296,-0.9659,-0.9726,-0.9685,-0.9636,True,Solo Leisure,Economy Class,684,0
-0.3726,-0.4402,-0.8924,-0.7676,-0.4201,True,Solo Leisure,Economy Class,275,0
-0.6489,-0.888,-0.9565,-0.941,-0.7234,True,Solo Leisure,Economy Class,420,0
0.9858,0.9383,0.9522,0.5294,0.9429,True,Solo Leisure,Economy Class,388,1
-0.721,-0.7448,-0.7715,-0.7328,-0.7397,True,Couple Leisure,Economy Class,1232,0
-0.7008,-0.8698,-0.8897,-0.8716,-0.8419,True,Solo Leisure,Economy Class,641,0
0.9723,0.9637,0.9789,0.9031,0.9639,True,Solo Leisure,Economy Class,636,1
0.989,0.9866,0.989,0.9786,0.987,True,Solo Leisure,Economy Class,846,1
-0.9089,-0.9272,-0.9322,-0.9275,-0.9227,True,Family Leisure,Economy Class,1999,0
0.7639,0.5416,0.817,0.6971,-0.2594,True,Solo Leisure,Economy Class,448,1
0.8941,0.9912,0.98,0.5666,0.6634,True,Solo Leisure,Economy Class,164,1
-0.9143,-0.93,-0.958,-0.9285,-0.9255,True,Solo Leisure,Economy Class,1278,0
-0.7831,-0.8861,-0.9542,-0.8704,-0.8355,True,Family Leisure,Economy Class,687,0
-0.959,-0.9699,-0.989,-0.9671,-0.9547,True,Business,Economy Class,454,0
0.9915,0.9812,0.9946,0.9455,0.9799,True,Business,Business Class,547,1
-0.0126,-0.2211,-0.1796,-0.3022,-0.2315,True,Business,Premium Economy,1351,1
-0.9258,-0.9617,-0.9805,-0.9559,-0.9454,True,Family Leisure,Economy Class,674,0
-0.8041,-0.8331,-0.9143,-0.8984,-0.6386,True,Solo Leisure,Economy Class,358,0
0.9954,0.9931,0.9892,0.8584,0.9928,True,Business,Economy Class,209,1
0.9621,0.9343,0.9417,0.8832,0.9406,True,Solo Leisure,Economy Class,895,1
0.9735,0.9113,0.9508,0.8657,0.9103,False,Couple Leisure,Economy Class,844,1
-0.8507,-0.8784,-0.8897,-0.896,-0.8581,True,Family Leisure,Economy Class,1327,0
-0.7776,-0.9069,-0.9329,-0.9079,-0.8743,True,Solo Leisure,Economy Class,1079,0
0.9888,0.9939,0.9831,0.9233,0.9814,True,Couple Leisure,Economy Class,386,1
0.0039,-0.5324,-0.9404,-0.6579,-0.2677,True,Family Leisure,Economy Class,324,0
-0.391,-0.5598,-0.7733,-0.5986,-0.4758,True,Family Leisure,Economy Class,850,0
0.6648,-0.0958,0.7393,0.0769,0.4052,True,Business,Economy Class,608,1
0.9473,0.985,0.9955,0.793,0.9654,True,Business,Economy Class,254,1
0.993,0.9878,0.9908,0.9643,0.9872,True,Business,Economy Class,602,1
-0.7883,-0.8381,-0.9452,-0.9058,-0.8092,True,Couple Leisure,Economy Class,801,0
0.9849,0.9857,0.9946,0.9285,0.9821,False,Solo Leisure,Business Class,394,1
0.9796,0.987,0.9851,0.9657,0.9777,False,Family Leisure,Economy Class,1098,1
-0.7257,-0.958,-0.9096,-0.8576,-0.8293,True,Family Leisure,Economy Class,1077,0
-0.8994,-0.9258,-0.9301,-0.9186,-0.9157,True,Solo Leisure,Economy Class,3027,0
-0.8125,-0.8695,-0.8781,-0.8786,-0.8551,True,Solo Leisure,Economy Class,1500,0
0.9609,0.973,0.9825,0.9309,0.9576,True,Solo Leisure,Economy Class,603,1
0.9817,0.9735,0.9756,0.956,0.9627,True,Solo Leisure,Economy Class,1208,1
-0.781,-0.87,-0.9031,-0.8644,-0.8544,False,Family Leisure,Business Class,1250,0
-0.7007,-0.95,-0.912,-0.843,-0.8229,True,Solo Leisure,Economy Class,1029,0
-0.7446,-0.8613,-0.88,-0.8656,-0.8275,True,Family Leisure,Economy Class,839,0
0.0249,-0.5782,-0.805,-0.7701,-0.4015,True,Family Leisure,Economy Class,683,0
0.8862,0.853,0.8579,0.788,0.3334,True,Business,Economy Class,975,1
-0.5539,-0.7756,-0.8644,-0.8007,-0.729,True,Family Leisure,Economy Class,1199,0
-0.9178,-0.9288,-0.95,-0.9365,-0.9126,True,Business,Economy Class,865,0
-0.9182,-0.9691,-0.9751,-0.9629,-0.9477,True,Couple Leisure,Economy Class,617,0
-0.9583,-0.9642,-0.9798,-0.9594,-0.9503,True,Solo Leisure,Economy Class,499,0
-0.8361,-0.9484,-0.9556,-0.9626,-0.9329,True,Business,Economy Class,909,0
-0.8034,-0.9474,-0.9734,-0.9545,-0.863,True,Business,Economy Class,384,0
-0.3194,-0.6937,-0.7368,-0.5349,-0.502,True,Business,Business Class,554,0
0.9714,0.9491,0.9697,0.8985,0.9626,True,Solo Leisure,Economy Class,216,1
-0.6733,-0.7763,-0.7643,-0.7911,-0.7571,True,Solo Leisure,Economy Class,942,0
-0.3412,-0.8595,-0.975,-0.8804,-0.7817,True,Couple Leisure,Economy Class,428,0
-0.3829,-0.5238,-0.5942,-0.4725,-0.4354,True,Solo Leisure,Economy Class,793,0
-0.8617,-0.8782,-0.9028,-0.8875,-0.9063,True,Business,Economy Class,1593,0
0.9751,0.7298,0.9762,0.938,0.9678,False,Family Leisure,Economy Class,796,1
-0.9617,-0.9722,-0.9737,-0.9697,-0.9663,True,Solo Leisure,Economy Class,863,0
-0.9108,-0.935,-0.9527,-0.9402,-0.9275,True,Family Leisure,Economy Class,1461,0
-0.9906,-0.9929,-0.9463,-0.8956,-0.7757,True,Solo Leisure,Economy Class,286,0
-0.941,-0.9853,-0.984,-0.9709,-0.9183,True,Solo Leisure,Economy Class,349,0
0.7382,-0.126,-0.1807,-0.1203,-0.8024,True,Couple Leisure,Economy Class,513,0
-0.1213,-0.8387,-0.9307,-0.9354,-0.6787,True,Solo Leisure,Economy Class,390,0
-0.0394,-0.8407,0.6036,-0.8737,-0.4812,True,Business,Economy Class,181,0
-0.9615,-0.9915,-0.989,-0.9868,-0.9647,False,Solo Leisure,Economy Class,181,0
-0.1143,-0.2944,-0.2083,-0.8426,-0.0524,False,Couple Leisure,Economy Class,410,1
0.3972,-0.191,-0.5803,-0.2306,-0.0364,True,Solo Leisure,Economy Class,891,0
-0.8664,-0.8745,-0.8883,-0.8816,-0.8732,True,Solo Leisure,Economy Class,2323,0
-0.8633,-0.9256,-0.9345,-0.9334,-0.9102,True,Couple Leisure,Business Class,1151,0
-0.5488,-0.7967,-0.853,-0.8149,-0.7735,True,Couple Leisure,Economy Class,819,0
-0.9157,-0.958,-0.9714,-0.9572,-0.9455,False,Solo Leisure,Economy Class,677,0
0.9275,0.8833,0.9044,0.8758,0.9058,True,Family Leisure,Economy Class,343,1
-0.8934,-0.9393,-0.9611,-0.962,-0.9312,True,Solo Leisure,Economy Class,990,0
0.9889,0.9866,0.9881,0.9696,0.9846,False,Business,Economy Class,192,1
-0.919,-0.9785,-0.9893,-0.9742,-0.9607,True,Business,Business Class,483,0
-0.7445,-0.9432,-0.9612,-0.945,-0.9279,True,Business,Economy Class,709,0
-0.9627,-0.9776,-0.9802,-0.9787,-0.9765,True,Solo Leisure,Economy Class,1143,0
-0.9022,-0.9729,-0.9915,-0.9794,-0.9587,False,Couple Leisure,Economy Class,405,0
-0.7468,-0.9487,-0.9667,-0.9521,-0.9247,True,Solo Leisure,Economy Class,562,0
-0.4388,-0.8548,-0.981,-0.9056,-0.7874,True,Solo Leisure,Economy Class,529,0
0.1309,-0.2661,-0.3203,-0.3079,-0.6888,True,Family Leisure,Business Class,1138,0
-0.8881,-0.893,-0.9126,-0.8921,-0.8818,True,Couple Leisure,Economy Class,1153,0
0.9649,0.9692,0.9855,0.9668,0.956,True,Solo Leisure,Economy Class,227,1
-0.833,-0.8722,-0.8918,-0.8929,-0.8532,False,Couple Leisure,Economy Class,1787,0
-0.9357,-0.9555,-0.9574,-0.9533,-0.9475,False,Family Leisure,Economy Class,1245,0
-0.9085,-0.9037,-0.9929,-0.958,-0.916,True,Solo Leisure,Economy Class,359,0
0.9913,0.9748,0.9741,0.9578,0.9751,True,Couple Leisure,Economy Class,574,1
0.9604,0.9526,0.9931,0.8756,0.9547,True,Solo Leisure,Economy Class,171,1
-0.9523,-0.9748,-0.9854,-0.9789,-0.9704,True,Couple Leisure,Premium Economy,596,0
-0.9713,-0.9734,-0.9794,-0.9721,-0.9705,True,Family Leisure,Economy Class,1382,0
0.8156,0.4017,0.3921,0.4411,0.4498,True,Family Leisure,Economy Class,1053,1
-0.5224,-0.7415,-0.9823,-0.7007,-0.6235,True,Family Leisure,Economy Class,363,0
-0.435,-0.4582,-0.4619,-0.4178,-0.4619,True,Couple Leisure,Economy Class,2578,0
-0.6672,-0.6279,-0.7228,-0.6433,-0.8693,True,Couple Leisure,Economy Class,1507,0
-0.4484,-0.6351,-0.7919,-0.741,-0.5341,True,Couple Leisure,Economy Class,890,0
-0.8685,-0.8684,-0.8951,-0.8099,-0.8824,True,Business,Economy Class,1100,0
0.9725,0.9751,0.9814,0.9682,0.973,True,Couple Leisure,Economy Class,932,1
0.9658,0.9242,0.9373,0.8808,0.8998,True,Solo Leisure,Economy Class,674,1
-0.974,-0.9817,-0.9884,-0.9825,-0.9633,True,Couple Leisure,Economy Class,551,0
-0.6722,-0.8879,-0.9102,-0.9082,-0.8399,True,Solo Leisure,Economy Class,907,0
-0.5561,-0.5596,-0.5928,-0.5549,-0.5236,True,Family Leisure,Economy Class,1944,0
0.9874,0.9825,0.9881,0.9555,0.9866,True,Solo Leisure,Economy Class,711,1
0.9522,0.9944,0.9945,0.9311,0.9777,False,Couple Leisure,Business Class,325,1
0.7087,0.6185,0.9214,0.4571,0.6156,False,Family Leisure,Economy Class,851,1
0.9821,0.9735,0.9889,0.9221,0.9792,False,Couple Leisure,Economy Class,304,1
0.9874,0.9846,0.9852,0.9708,0.9842,False,Couple Leisure,Economy Class,477,1
-0.9188,-0.9391,-0.9362,-0.9203,-0.9413,False,Business,Business Class,1272,0
-0.9401,-0.9605,-0.9803,-0.9636,-0.9241,False,Business,Economy Class,655,0
-0.9531,-0.9487,-0.9748,-0.9389,-0.9293,False,Solo Leisure,Economy Class,719,0
0.9576,0.8135,0.8315,0.7503,0.8344,False,Solo Leisure,Business Class,932,1
0.9933,0.9923,0.9936,0.9711,0.9921,False,Couple Leisure,Business Class,329,1
-0.9347,-0.8896,-0.9355,-0.8337,-0.8694,False,Couple Leisure,Economy Class,1030,0
0.3367,0.8216,0.5684,0.1112,0.2703,False,Business,Business Class,908,1
-0.9768,-0.9836,-0.9847,-0.9825,-0.9813,False,Family Leisure,Economy Class,875,0
0.9939,0.9918,0.9924,0.9886,0.9909,False,Business,Economy Class,280,1
-0.3581,-0.6219,-0.3159,-0.613,-0.4879,False,Solo Leisure,Premium Economy,1031,1
-0.8879,-0.8956,-0.8958,-0.8952,-0.8941,False,Couple Leisure,Economy Class,2310,0
-0.6531,-0.8837,-0.9499,-0.9395,-0.8363,False,Family Leisure,Economy Class,577,0
0.6721,0.556,0.5517,0.4963,0.543,False,Solo Leisure,Economy Class,1132,1
0.3497,0.3158,0.229,0.2441,0.3252,False,Solo Leisure,Economy Class,1740,0
-0.9773,-0.9794,-0.9879,-0.9769,-0.9686,False,Solo Leisure,Economy Class,632,0
-0.7997,-0.8841,-0.9507,-0.9586,-0.9384,False,Business,Economy Class,398,0
-0.4799,-0.7959,-0.8882,-0.8367,-0.6061,False,Couple Leisure,Premium Economy,556,0
-0.5613,-0.6364,-0.7888,-0.6549,-0.5981,False,Solo Leisure,Economy Class,1648,0
0.8614,0.7846,0.8703,0.8507,0.7664,False,Business,Economy Class,349,1
-0.6468,-0.6561,-0.5317,-0.6539,-0.6281,False,Family Leisure,Business Class,1988,1
0.6653,-0.0112,-0.4213,-0.7335,0.0335,False,Family Leisure,Economy Class,595,0
0.9632,0.9305,0.9563,0.8481,0.9251,False,Solo Leisure,Economy Class,859,1
0.8555,0.9651,0.9222,0.6327,0.8076,False,Solo Leisure,Economy Class,691,1
-0.5238,-0.9907,-0.9435,-0.9309,-0.9284,False,Business,Business Class,469,0
0.9896,0.9915,0.9964,0.964,0.9895,False,Family Leisure,Economy Class,355,1
0.8759,0.7855,0.7759,0.6008,0.8331,False,Business,Economy Class,761,1
-0.7974,-0.8665,-0.911,-0.9187,-0.724,False,Business,Economy Class,394,0
-0.8062,-0.8599,-0.8009,-0.8171,-0.8214,False,Solo Leisure,Economy Class,1115,1
-0.2347,-0.6863,-0.1524,-0.7463,-0.6194,False,Business,Business Class,1435,0
0.9736,0.9564,0.9833,0.8136,0.9298,False,Unknown,Economy Class,249,1
0.9659,0.9127,0.9906,0.7896,0.8936,False,Unknown,Economy Class,233,1
-0.9807,-0.9565,-0.9597,-0.9605,-0.9664,False,Unknown,Economy Class,976,0
0.9581,0.9506,0.903,0.7401,0.8648,False,Unknown,Business Class,879,1
0.9853,0.9823,0.9922,0.8635,0.9774,False,Unknown,Business Class,225,1
-0.9109,-0.9557,-0.9888,-0.923,-0.9298,False,Unknown,Economy Class,699,0
-0.5751,-0.7451,-0.8731,-0.8239,-0.6787,False,Unknown,Economy Class,758,0
0.4091,0.4951,0.4147,0.2635,0.3494,False,Unknown,Business Class,1928,1
0.1412,0.1695,0.8892,0.32,0.1711,False,Unknown,Economy Class,533,1
-0.6047,-0.8129,-0.8457,-0.8637,-0.7687,False,Unknown,Economy Class,619,0
0.9637,0.916,0.9795,0.7891,0.9063,False,Unknown,Premium Economy,772,1
0.9903,0.8454,0.8627,0.1238,0.8083,False,Unknown,Economy Class,264,1
0.927,0.9236,0.9769,0.5003,0.9767,False,Unknown,Business Class,686,1
0.7326,-0.7716,0.9664,0.5574,0.9467,False,Unknown,Business Class,693,1
-0.8744,-0.8785,-0.8805,-0.8808,-0.8766,False,Unknown,Economy Class,2069,0
0.957,0.9681,0.9963,0.9854,0.943,False,Unknown,Economy Class,313,1
0.4984,0.1727,-0.9165,0.0269,0.1842,False,Unknown,Economy Class,387,1
0.1336,-0.8223,-0.5338,-0.6062,-0.443,False,Unknown,Business Class,993,0
0.9789,0.967,0.9767,0.8811,0.9631,False,Unknown,Premium Economy,727,1
-0.8045,-0.9326,-0.906,-0.9326,-0.8356,False,Unknown,Economy Class,1038,0
0.9038,0.7066,0.833,0.0326,0.7494,False,Unknown,Economy Class,460,1
-0.4145,-0.63,-0.5145,-0.5611,-0.5801,False,Unknown,Economy Class,1955,0
0.9732,0.8736,0.9947,0.6625,0.8429,False,Unknown,Economy Class,339,1
0.3305,-0.6337,-0.9774,-0.7074,-0.1814,False,Unknown,Economy Class,340,0
0.7242,0.4749,0.8788,0.197,0.4688,False,Unknown,Economy Class,484,1
-0.7775,-0.8465,-0.9091,-0.897,-0.8851,False,Unknown,Economy Class,905,0
0.3642,-0.3959,-0.102,-0.5508,0.1967,False,Unknown,Economy Class,767,0
-0.3858,-0.5842,-0.6273,-0.5982,-0.5549,False,Unknown,Economy Class,1539,0
0.9782,0.9638,0.9947,0.864,0.8084,False,Unknown,Economy Class,207,1
-0.7889,-0.9656,-0.9934,-0.9569,-0.9193,True,Couple Leisure,Economy Class,265,0
-0.878,-0.9568,-0.9716,-0.9712,-0.9403,True,Couple Leisure,Economy Class,258,0
-0.8933,-0.9166,-0.9363,-0.9244,-0.904,True,Family Leisure,First Class,1490,0
-0.9616,-0.9711,-0.9799,-0.9653,-0.9598,True,Family Leisure,Economy Class,746,0
-0.7571,-0.9327,-0.9663,-0.9389,-0.8974,True,Couple Leisure,Economy Class,646,0
-0.8213,-0.8933,-0.9203,-0.8955,-0.8539,True,Family Leisure,Economy Class,1532,0
-0.9302,-0.9693,-0.9779,-0.9814,-0.9614,True,Family Leisure,Economy Class,457,0
0.9205,0.825,0.9069,0.6342,0.848,False,Solo Leisure,Economy Class,311,0
-0.6201,0.9706,0.9802,0.8697,0.9632,False,Business,Economy Class,288,1
-0.8879,-0.9158,-0.9271,-0.9174,-0.909,False,Couple Leisure,Economy Class,1248,0
-0.8677,-0.94,-0.9712,-0.9678,-0.9101,False,Solo Leisure,Economy Class,422,0
-0.8795,-0.9028,-0.9303,-0.914,-0.8911,True,Family Leisure,Economy Class,2057,0
-0.7047,-0.8717,-0.9268,-0.8839,-0.8246,False,Business,Premium Economy,629,0
-0.946,-0.9501,-0.965,-0.9552,-0.9166,False,Couple Leisure,Economy Class,495,0
-0.9399,-0.95,-0.9577,-0.9521,-0.9483,True,Business,Business Class,1973,0
-0.9545,-0.9561,-0.9716,-0.9555,-0.9525,True,Solo Leisure,Economy Class,1544,0
-0.7403,-0.8562,-0.8684,-0.8768,-0.839,True,Couple Leisure,Economy Class,1440,0
-0.9029,-0.9589,-0.9701,-0.9571,-0.9358,True,Family Leisure,Economy Class,805,0
-0.9411,-0.9717,-0.9832,-0.9705,-0.9589,False,Couple Leisure,Economy Class,884,0
-0.9232,-0.9575,-0.9619,-0.9597,-0.9528,True,Business,Economy Class,1215,0
-0.8924,-0.9655,-0.9726,-0.9583,-0.9523,True,Couple Leisure,Economy Class,889,0
-0.8971,-0.9732,-0.9844,-0.9757,-0.9445,False,Family Leisure,Economy Class,630,0
-0.9386,-0.9254,-0.9821,-0.9772,-0.9673,True,Business,Business Class,699,0
-0.9227,-0.9403,-0.9629,-0.9579,-0.9102,True,Couple Leisure,Economy Class,541,0
-0.8809,-0.9293,-0.9411,-0.9347,-0.915,True,Couple Leisure,Economy Class,1263,0
0.9844,0.9786,0.9822,0.9291,0.9753,False,Couple Leisure,Economy Class,428,1
-0.0999,0.1524,0.1956,-0.0935,0.3805,True,Couple Leisure,Economy Class,408,1
-0.7158,-0.8787,-0.9603,-0.9572,-0.823,False,Family Leisure,Economy Class,364,0
-0.9371,-0.9616,-0.9635,-0.9593,-0.9562,True,Family Leisure,Economy Class,974,0
-0.9484,-0.98,-0.9891,-0.979,-0.9673,False,Family Leisure,Economy Class,507,0
-0.8213,-0.9584,-0.9788,-0.9556,-0.9319,True,Solo Leisure,Economy Class,626,0
-0.7865,-0.9171,-0.9584,-0.9287,-0.7877,True,Family Leisure,Economy Class,435,0
-0.9077,-0.9618,-0.9661,-0.9661,-0.9485,True,Couple Leisure,Economy Class,751,0
-0.9604,-0.9698,-0.9769,-0.9729,-0.969,False,Solo Leisure,Economy Class,1181,0
-0.8458,-0.9891,-0.994,-0.9848,-0.9793,True,Business,Business Class,196,0
-0.9627,-0.9792,-0.9798,-0.9745,-0.9637,True,Solo Leisure,Premium Economy,934,0
0.4458,-0.4992,-0.8902,-0.707,-0.1351,True,Solo Leisure,Economy Class,511,0
-0.5838,-0.7688,-0.8031,-0.8044,-0.7301,True,Solo Leisure,Economy Class,1069,0
-0.9038,-0.9266,-0.9492,-0.9425,-0.9176,True,Solo Leisure,Premium Economy,1412,0
-0.9889,-0.9919,-0.9936,-0.991,-0.9844,True,Couple Leisure,Economy Class,573,0
-0.7038,-0.8353,-0.9009,-0.5827,-0.4554,True,Couple Leisure,Business Class,286,0
-0.8877,-0.9412,-0.9645,-0.9542,-0.9381,True,Family Leisure,Economy Class,774,0
-0.8413,-0.9465,-0.9797,-0.9575,-0.9236,False,Family Leisure,Premium Economy,666,0
-0.899,-0.9654,-0.9763,-0.9671,-0.9382,True,Couple Leisure,Economy Class,467,0
-0.4151,-0.0285,0.9234,0.5466,0.8961,True,Solo Leisure,Economy Class,228,1
-0.9783,-0.9886,-0.9925,-0.9896,-0.9852,False,Family Leisure,Economy Class,649,0
-0.9645,-0.9722,-0.978,-0.9731,-0.9695,False,Family Leisure,Business Class,1190,0
-0.9487,-0.9569,-0.9582,-0.9582,-0.9491,False,Couple Leisure,Economy Class,964,0
-0.8737,-0.9554,-0.9862,-0.9549,-0.9443,True,Family Leisure,Economy Class,740,0
-0.9592,-0.9833,-0.9832,-0.9832,-0.9737,False,Couple Leisure,Economy Class,203,0
-0.6875,-0.7478,-0.7336,-0.7313,-0.7159,True,Couple Leisure,Business Class,2860,0
-0.8987,-0.9584,-0.9579,-0.9459,-0.9167,False,Family Leisure,Economy Class,597,0
-0.8298,-0.957,-0.9913,-0.9602,-0.9373,True,Business,Economy Class,604,0
0.4203,-0.4911,-0.6723,-0.5043,-0.3435,True,Solo Leisure,Business Class,1077,0
-0.8233,-0.8819,-0.9414,-0.894,-0.8526,True,Couple Leisure,Economy Class,1081,0
-0.7948,-0.9229,-0.9496,-0.9276,-0.8986,False,Family Leisure,Economy Class,837,0
-0.887,-0.9327,-0.9577,-0.9353,-0.9248,False,Couple Leisure,First Class,1238,0
-0.1843,-0.4857,-0.5178,-0.5583,-0.3905,True,Solo Leisure,Economy Class,1558,0
-0.4867,-0.8746,-0.9583,-0.8908,-0.8143,True,Couple Leisure,Economy Class,719,0
-0.6864,-0.9414,-0.9873,-0.9563,-0.8947,False,Business,Economy Class,330,0
-0.8786,-0.9611,-0.9702,-0.9689,-0.9475,False,Family Leisure,Economy Class,536,0
-0.9633,-0.9831,-0.9871,-0.9832,-0.98,True,Business,Economy Class,382,0
-0.3975,-0.9841,-0.9747,-0.9863,-0.9736,False,Business,Business Class,204,1
-0.2273,-0.7594,-0.9305,-0.8751,-0.5934,False,Solo Leisure,Economy Class,261,0
-0.9078,-0.9119,-0.9312,-0.9222,-0.9171,False,Solo Leisure,Economy Class,1159,0
-0.8346,-0.9232,-0.9587,-0.937,-0.8763,True,Couple Leisure,Economy Class,414,0
-0.9439,-0.9572,-0.9626,-0.9567,-0.9566,False,Solo Leisure,Premium Economy,1183,0
0.6078,-0.0891,-0.3594,-0.4111,0.1408,False,Couple Leisure,Economy Class,306,0
-0.1329,-0.9191,-0.9644,-0.9673,-0.8054,False,Solo Leisure,Economy Class,290,0
-0.9649,-0.979,-0.9807,-0.9812,-0.9726,True,Couple Leisure,Economy Class,456,0
-0.8078,-0.9139,-0.9286,-0.9113,-0.884,True,Couple Leisure,Economy Class,974,0
-0.4587,-0.9795,-0.9934,-0.7794,-0.888,True,Business,Business Class,180,0
-0.9583,-0.9594,-0.961,-0.9626,-0.9605,False,Business,Business Class,1318,0
-0.882,-0.9098,-0.9151,-0.9107,-0.8957,True,Couple Leisure,Economy Class,2629,0
-0.6338,-0.9458,-0.9828,-0.9811,-0.8337,False,Business,Business Class,286,0
-0.6472,-0.8059,-0.85,-0.8215,-0.763,False,Family Leisure,Economy Class,1185,0
-0.6852,-0.9745,-0.9943,-0.9786,-0.8862,True,Solo Leisure,Economy Class,222,0
-0.9686,-0.9724,-0.9811,-0.9763,-0.9709,True,Business,Economy Class,539,0
-0.9702,-0.9807,-0.9852,-0.9897,-0.9796,True,Couple Leisure,Economy Class,572,0
-0.9182,-0.9236,-0.9306,-0.9247,-0.9203,True,Solo Leisure,Business Class,2387,0
-0.3681,-0.6511,-0.3343,-0.7487,-0.7086,True,Business,Business Class,1106,0
-0.7863,-0.8943,-0.9197,-0.9044,-0.8647,False,Solo Leisure,Economy Class,692,0
-0.1537,-0.919,-0.9457,-0.536,-0.4263,False,Solo Leisure,Economy Class,432,0
-0.892,-0.9764,-0.9666,-0.9545,-0.938,True,Family Leisure,Business Class,711,0
-0.8836,-0.9346,-0.9529,-0.9339,-0.9114,True,Business,Economy Class,1058,0
-0.9337,-0.9545,-0.9669,-0.9542,-0.945,True,Couple Leisure,Economy Class,1126,0
-0.8775,-0.9161,-0.934,-0.9137,-0.9059,True,Business,First Class,1233,0
-0.8875,-0.9041,-0.908,-0.9008,-0.895,True,Family Leisure,Premium Economy,1896,0
-0.5004,-0.9224,-0.9419,-0.9356,-0.8089,True,Solo Leisure,Economy Class,369,0
-0.7932,-0.9353,-0.9907,-0.9073,-0.8684,True,Family Leisure,Business Class,217,0
-0.8572,-0.9719,-0.9854,-0.9796,-0.942,False,Solo Leisure,Economy Class,234,0
-0.4827,-0.896,-0.9718,-0.8994,-0.8549,True,Solo Leisure,Economy Class,511,0
-0.8919,-0.9367,-0.9453,-0.9399,-0.9094,False,Solo Leisure,Economy Class,940,0
-0.7823,-0.8713,-0.9423,-0.7296,-0.9015,False,Couple Leisure,Economy Class,646,0
-0.8907,-0.9254,-0.9092,-0.9023,-0.8907,True,Solo Leisure,Economy Class,1233,0
